Year,Industry,Sector,Value,Country,Metric
2026,Alcoholic Beverages,Beer & Cider,-,Country_Guatemala,Volume M Kilograms
2026,Alcoholic Beverages,Spirits,-,Country_Guatemala,Volume M Kilograms
2026,Alcoholic Beverages,Wines,-,Country_Guatemala,Volume M Kilograms
2026,Food,Bakery & Cereals,924.9360836412923,Country_Guatemala,Volume M Kilograms
2026,Food,Beans & Pulses,67.38061540976592,Country_Guatemala,Volume M Kilograms
2026,Food,Confectionery,45.41761257160175,Country_Guatemala,Volume M Kilograms
2026,Food,Dairy & Soy Food,542.1088961213668,Country_Guatemala,Volume M Kilograms
2026,Food,Fish & Seafood,10.72233893721154,Country_Guatemala,Volume M Kilograms
2026,Food,Ice Cream,18.61785181244196,Country_Guatemala,Volume M Kilograms
2026,Food,Meat,262.6289523106577,Country_Guatemala,Volume M Kilograms
2026,Food,Meat Substitutes,0.88233391455788,Country_Guatemala,Volume M Kilograms
2026,Food,Oils and Fats,130.26931288689477,Country_Guatemala,Volume M Kilograms
2026,Food,Other Canned food,93.37131436956197,Country_Guatemala,Volume M Kilograms
2026,Food,Other Dried food,-,Country_Guatemala,Volume M Kilograms
2026,Food,Other Frozen Foods,-,Country_Guatemala,Volume M Kilograms
2026,Food,Pasta & Noodles,76.71654955244566,Country_Guatemala,Volume M Kilograms
2026,Food,Prepared Meals,0.42395906594684,Country_Guatemala,Volume M Kilograms
2026,Food,Savory & Deli Foods,80.20195607114157,Country_Guatemala,Volume M Kilograms
2026,Food,Savory Snacks,42.94063923887643,Country_Guatemala,Volume M Kilograms
2026,Food,"Seasonings, Dressings & Sauces",43.03767726944812,Country_Guatemala,Volume M Kilograms
2026,Food,Soups,7.37277668160386,Country_Guatemala,Volume M Kilograms
2026,Food,Syrups & Spreads,7.49036115481932,Country_Guatemala,Volume M Kilograms
2026,Fresh Food,Fruits & Vegetables,3340.5547294766243,Country_Guatemala,Volume M Kilograms
2026,Household Products,Household Products,50.08837666119014,Country_Guatemala,Volume M Kilograms
2026,Non-Alcoholic Beverages,Hot Drinks,34.20242608679681,Country_Guatemala,Volume M Kilograms
2026,Non-Alcoholic Beverages,Soft Drinks,-,Country_Guatemala,Volume M Kilograms
2027,Alcoholic Beverages,Beer & Cider,-,Country_Guatemala,Volume M Kilograms
2027,Alcoholic Beverages,Spirits,-,Country_Guatemala,Volume M Kilograms
2027,Alcoholic Beverages,Wines,-,Country_Guatemala,Volume M Kilograms
2027,Food,Bakery & Cereals,935.0342360789693,Country_Guatemala,Volume M Kilograms
2027,Food,Beans & Pulses,68.78561524350538,Country_Guatemala,Volume M Kilograms
2027,Food,Confectionery,46.26039647679993,Country_Guatemala,Volume M Kilograms
2027,Food,Dairy & Soy Food,542.4545024087741,Country_Guatemala,Volume M Kilograms
2027,Food,Fish & Seafood,10.83234762991423,Country_Guatemala,Volume M Kilograms
2027,Food,Ice Cream,18.95693116166992,Country_Guatemala,Volume M Kilograms
2027,Food,Meat,267.1052571373665,Country_Guatemala,Volume M Kilograms
2027,Food,Meat Substitutes,0.89434507665159,Country_Guatemala,Volume M Kilograms
2027,Food,Oils and Fats,132.09498242603885,Country_Guatemala,Volume M Kilograms
2027,Food,Other Canned food,94.65958408417313,Country_Guatemala,Volume M Kilograms
2027,Food,Other Dried food,-,Country_Guatemala,Volume M Kilograms
2027,Food,Other Frozen Foods,-,Country_Guatemala,Volume M Kilograms
2027,Food,Pasta & Noodles,78.65236194452336,Country_Guatemala,Volume M Kilograms
2027,Food,Prepared Meals,0.42900141357229,Country_Guatemala,Volume M Kilograms
2027,Food,Savory & Deli Foods,81.44399452715993,Country_Guatemala,Volume M Kilograms
2027,Food,Savory Snacks,43.81646360402561,Country_Guatemala,Volume M Kilograms
2027,Food,"Seasonings, Dressings & Sauces",43.78036893875522,Country_Guatemala,Volume M Kilograms
2027,Food,Soups,7.64488903506016,Country_Guatemala,Volume M Kilograms
2027,Food,Syrups & Spreads,7.65435211299234,Country_Guatemala,Volume M Kilograms
2027,Fresh Food,Fruits & Vegetables,3232.2489169864693,Country_Guatemala,Volume M Kilograms
2027,Household Products,Household Products,50.61153018872693,Country_Guatemala,Volume M Kilograms
2027,Non-Alcoholic Beverages,Hot Drinks,35.18275963933585,Country_Guatemala,Volume M Kilograms
2027,Non-Alcoholic Beverages,Soft Drinks,-,Country_Guatemala,Volume M Kilograms
2028,Alcoholic Beverages,Beer & Cider,-,Country_Guatemala,Volume M Kilograms
2028,Alcoholic Beverages,Spirits,-,Country_Guatemala,Volume M Kilograms
2028,Alcoholic Beverages,Wines,-,Country_Guatemala,Volume M Kilograms
2028,Food,Bakery & Cereals,945.2821213791267,Country_Guatemala,Volume M Kilograms
2028,Food,Beans & Pulses,69.86493124420451,Country_Guatemala,Volume M Kilograms
2028,Food,Confectionery,46.92514634222425,Country_Guatemala,Volume M Kilograms
2028,Food,Dairy & Soy Food,542.6975831015616,Country_Guatemala,Volume M Kilograms
2028,Food,Fish & Seafood,10.94270252316037,Country_Guatemala,Volume M Kilograms
2028,Food,Ice Cream,19.26561679880282,Country_Guatemala,Volume M Kilograms
2028,Food,Meat,271.13916532348884,Country_Guatemala,Volume M Kilograms
2028,Food,Meat Substitutes,0.90598863275545,Country_Guatemala,Volume M Kilograms
2028,Food,Oils and Fats,133.32817786025657,Country_Guatemala,Volume M Kilograms
2028,Food,Other Canned food,95.81635479774987,Country_Guatemala,Volume M Kilograms
2028,Food,Other Dried food,-,Country_Guatemala,Volume M Kilograms
2028,Food,Other Frozen Foods,-,Country_Guatemala,Volume M Kilograms
2028,Food,Pasta & Noodles,80.29305170619251,Country_Guatemala,Volume M Kilograms
2028,Food,Prepared Meals,0.43344995068206,Country_Guatemala,Volume M Kilograms
2028,Food,Savory & Deli Foods,82.50239907503646,Country_Guatemala,Volume M Kilograms
2028,Food,Savory Snacks,44.9045989060024,Country_Guatemala,Volume M Kilograms
2028,Food,"Seasonings, Dressings & Sauces",44.40624205271345,Country_Guatemala,Volume M Kilograms
2028,Food,Soups,7.88814350826776,Country_Guatemala,Volume M Kilograms
2028,Food,Syrups & Spreads,7.79232777182886,Country_Guatemala,Volume M Kilograms
2028,Fresh Food,Fruits & Vegetables,2889.0255491510993,Country_Guatemala,Volume M Kilograms
2028,Household Products,Household Products,51.20430314029521,Country_Guatemala,Volume M Kilograms
2028,Non-Alcoholic Beverages,Hot Drinks,36.03603886738417,Country_Guatemala,Volume M Kilograms
2028,Non-Alcoholic Beverages,Soft Drinks,-,Country_Guatemala,Volume M Kilograms
2024,Alcoholic Beverages,Beer & Cider,230.44660189299998,Country_Honduras,Volume M Liters
2024,Alcoholic Beverages,Spirits,24.87438714340089,Country_Honduras,Volume M Liters
2024,Alcoholic Beverages,Wines,0.50457205827711,Country_Honduras,Volume M Liters
2024,Food,Bakery & Cereals,-,Country_Honduras,Volume M Liters
2024,Food,Beans & Pulses,-,Country_Honduras,Volume M Liters
2024,Food,Confectionery,-,Country_Honduras,Volume M Liters
2024,Food,Dairy & Soy Food,204.8535539988005,Country_Honduras,Volume M Liters
2024,Food,Fish & Seafood,-,Country_Honduras,Volume M Liters
2024,Food,Ice Cream,-,Country_Honduras,Volume M Liters
2024,Food,Meat,-,Country_Honduras,Volume M Liters
2024,Food,Meat Substitutes,-,Country_Honduras,Volume M Liters
2024,Food,Oils and Fats,-,Country_Honduras,Volume M Liters
2024,Food,Other Canned food,-,Country_Honduras,Volume M Liters
2024,Food,Other Dried food,-,Country_Honduras,Volume M Liters
2024,Food,Other Frozen Foods,-,Country_Honduras,Volume M Liters
2024,Food,Pasta & Noodles,-,Country_Honduras,Volume M Liters
2024,Food,Prepared Meals,-,Country_Honduras,Volume M Liters
2024,Food,Savory & Deli Foods,-,Country_Honduras,Volume M Liters
2024,Food,Savory Snacks,-,Country_Honduras,Volume M Liters
2024,Food,"Seasonings, Dressings & Sauces",-,Country_Honduras,Volume M Liters
2024,Food,Soups,-,Country_Honduras,Volume M Liters
2024,Food,Syrups & Spreads,-,Country_Honduras,Volume M Liters
2024,Fresh Food,Fruits & Vegetables,-,Country_Honduras,Volume M Liters
2024,Household Products,Household Products,44.34894582750423,Country_Honduras,Volume M Liters
2024,Non-Alcoholic Beverages,Hot Drinks,3144.3687997124985,Country_Honduras,Volume M Liters
2024,Non-Alcoholic Beverages,Soft Drinks,2588.8905505479875,Country_Honduras,Volume M Liters
2025,Alcoholic Beverages,Beer & Cider,235.17071799999994,Country_Honduras,Volume M Liters
2025,Alcoholic Beverages,Spirits,26.36206241127251,Country_Honduras,Volume M Liters
2025,Alcoholic Beverages,Wines,0.51906609247993,Country_Honduras,Volume M Liters
2025,Food,Bakery & Cereals,-,Country_Honduras,Volume M Liters
2025,Food,Beans & Pulses,-,Country_Honduras,Volume M Liters
2025,Food,Confectionery,-,Country_Honduras,Volume M Liters
2025,Food,Dairy & Soy Food,204.9930278332385,Country_Honduras,Volume M Liters
2025,Food,Fish & Seafood,-,Country_Honduras,Volume M Liters
2025,Food,Ice Cream,-,Country_Honduras,Volume M Liters
2025,Food,Meat,-,Country_Honduras,Volume M Liters
2025,Food,Meat Substitutes,-,Country_Honduras,Volume M Liters
2025,Food,Oils and Fats,-,Country_Honduras,Volume M Liters
2025,Food,Other Canned food,-,Country_Honduras,Volume M Liters
2025,Food,Other Dried food,-,Country_Honduras,Volume M Liters
2025,Food,Other Frozen Foods,-,Country_Honduras,Volume M Liters
2025,Food,Pasta & Noodles,-,Country_Honduras,Volume M Liters
2025,Food,Prepared Meals,-,Country_Honduras,Volume M Liters
2025,Food,Savory & Deli Foods,-,Country_Honduras,Volume M Liters
2025,Food,Savory Snacks,-,Country_Honduras,Volume M Liters
2025,Food,"Seasonings, Dressings & Sauces",-,Country_Honduras,Volume M Liters
2025,Food,Soups,-,Country_Honduras,Volume M Liters
2025,Food,Syrups & Spreads,-,Country_Honduras,Volume M Liters
2025,Fresh Food,Fruits & Vegetables,-,Country_Honduras,Volume M Liters
2025,Household Products,Household Products,46.14226073236319,Country_Honduras,Volume M Liters
2025,Non-Alcoholic Beverages,Hot Drinks,3188.1556395814628,Country_Honduras,Volume M Liters
2025,Non-Alcoholic Beverages,Soft Drinks,2658.104397846999,Country_Honduras,Volume M Liters
2026,Alcoholic Beverages,Beer & Cider,241.08410799,Country_Honduras,Volume M Liters
2026,Alcoholic Beverages,Spirits,27.49465381309412,Country_Honduras,Volume M Liters
2026,Alcoholic Beverages,Wines,0.52952992922812,Country_Honduras,Volume M Liters
2026,Food,Bakery & Cereals,-,Country_Honduras,Volume M Liters
2026,Food,Beans & Pulses,-,Country_Honduras,Volume M Liters
2026,Food,Confectionery,-,Country_Honduras,Volume M Liters
2026,Food,Dairy & Soy Food,205.09241063773672,Country_Honduras,Volume M Liters
2026,Food,Fish & Seafood,-,Country_Honduras,Volume M Liters
2026,Food,Ice Cream,-,Country_Honduras,Volume M Liters
2026,Food,Meat,-,Country_Honduras,Volume M Liters
2026,Food,Meat Substitutes,-,Country_Honduras,Volume M Liters
2026,Food,Oils and Fats,-,Country_Honduras,Volume M Liters
2026,Food,Other Canned food,-,Country_Honduras,Volume M Liters
2026,Food,Other Dried food,-,Country_Honduras,Volume M Liters
2026,Food,Other Frozen Foods,-,Country_Honduras,Volume M Liters
2026,Food,Pasta & Noodles,-,Country_Honduras,Volume M Liters
2026,Food,Prepared Meals,-,Country_Honduras,Volume M Liters
2026,Food,Savory & Deli Foods,-,Country_Honduras,Volume M Liters
2026,Food,Savory Snacks,-,Country_Honduras,Volume M Liters
2026,Food,"Seasonings, Dressings & Sauces",-,Country_Honduras,Volume M Liters
2026,Food,Soups,-,Country_Honduras,Volume M Liters
2026,Food,Syrups & Spreads,-,Country_Honduras,Volume M Liters
2026,Fresh Food,Fruits & Vegetables,-,Country_Honduras,Volume M Liters
2026,Household Products,Household Products,47.53011656191871,Country_Honduras,Volume M Liters
2026,Non-Alcoholic Beverages,Hot Drinks,3261.2256040121856,Country_Honduras,Volume M Liters
2026,Non-Alcoholic Beverages,Soft Drinks,2735.0960309109987,Country_Honduras,Volume M Liters
2027,Alcoholic Beverages,Beer & Cider,246.42751700000002,Country_Honduras,Volume M Liters
2027,Alcoholic Beverages,Spirits,28.17288793366428,Country_Honduras,Volume M Liters
2027,Alcoholic Beverages,Wines,0.54004250632643,Country_Honduras,Volume M Liters
2027,Food,Bakery & Cereals,-,Country_Honduras,Volume M Liters
2027,Food,Beans & Pulses,-,Country_Honduras,Volume M Liters
2027,Food,Confectionery,-,Country_Honduras,Volume M Liters
2027,Food,Dairy & Soy Food,205.24028189375557,Country_Honduras,Volume M Liters
2027,Food,Fish & Seafood,-,Country_Honduras,Volume M Liters
2027,Food,Ice Cream,-,Country_Honduras,Volume M Liters
2027,Food,Meat,-,Country_Honduras,Volume M Liters
2027,Food,Meat Substitutes,-,Country_Honduras,Volume M Liters
2027,Food,Oils and Fats,-,Country_Honduras,Volume M Liters
2027,Food,Other Canned food,-,Country_Honduras,Volume M Liters
2027,Food,Other Dried food,-,Country_Honduras,Volume M Liters
2027,Food,Other Frozen Foods,-,Country_Honduras,Volume M Liters
2027,Food,Pasta & Noodles,-,Country_Honduras,Volume M Liters
2027,Food,Prepared Meals,-,Country_Honduras,Volume M Liters
2027,Food,Savory & Deli Foods,-,Country_Honduras,Volume M Liters
2027,Food,Savory Snacks,-,Country_Honduras,Volume M Liters
2027,Food,"Seasonings, Dressings & Sauces",-,Country_Honduras,Volume M Liters
2027,Food,Soups,-,Country_Honduras,Volume M Liters
2027,Food,Syrups & Spreads,-,Country_Honduras,Volume M Liters
2027,Fresh Food,Fruits & Vegetables,-,Country_Honduras,Volume M Liters
2027,Household Products,Household Products,48.63014338235749,Country_Honduras,Volume M Liters
2027,Non-Alcoholic Beverages,Hot Drinks,3349.600548918589,Country_Honduras,Volume M Liters
2027,Non-Alcoholic Beverages,Soft Drinks,2814.944722572002,Country_Honduras,Volume M Liters
2028,Alcoholic Beverages,Beer & Cider,252.76825100999997,Country_Honduras,Volume M Liters
2028,Alcoholic Beverages,Spirits,28.84669662634592,Country_Honduras,Volume M Liters
2028,Alcoholic Beverages,Wines,0.54979170952139,Country_Honduras,Volume M Liters
2028,Food,Bakery & Cereals,-,Country_Honduras,Volume M Liters
2028,Food,Beans & Pulses,-,Country_Honduras,Volume M Liters
2028,Food,Confectionery,-,Country_Honduras,Volume M Liters
2028,Food,Dairy & Soy Food,205.3509128510023,Country_Honduras,Volume M Liters
2028,Food,Fish & Seafood,-,Country_Honduras,Volume M Liters
2028,Food,Ice Cream,-,Country_Honduras,Volume M Liters
2028,Food,Meat,-,Country_Honduras,Volume M Liters
2028,Food,Meat Substitutes,-,Country_Honduras,Volume M Liters
2028,Food,Oils and Fats,-,Country_Honduras,Volume M Liters
2028,Food,Other Canned food,-,Country_Honduras,Volume M Liters
2028,Food,Other Dried food,-,Country_Honduras,Volume M Liters
2028,Food,Other Frozen Foods,-,Country_Honduras,Volume M Liters
2028,Food,Pasta & Noodles,-,Country_Honduras,Volume M Liters
2028,Food,Prepared Meals,-,Country_Honduras,Volume M Liters
2028,Food,Savory & Deli Foods,-,Country_Honduras,Volume M Liters
2028,Food,Savory Snacks,-,Country_Honduras,Volume M Liters
2028,Food,"Seasonings, Dressings & Sauces",-,Country_Honduras,Volume M Liters
2028,Food,Soups,-,Country_Honduras,Volume M Liters
2028,Food,Syrups & Spreads,-,Country_Honduras,Volume M Liters
2028,Fresh Food,Fruits & Vegetables,-,Country_Honduras,Volume M Liters
2028,Household Products,Household Products,49.66885312168109,Country_Honduras,Volume M Liters
2028,Non-Alcoholic Beverages,Hot Drinks,3414.0411259138514,Country_Honduras,Volume M Liters
2028,Non-Alcoholic Beverages,Soft Drinks,2891.160225187994,Country_Honduras,Volume M Liters
2024,Alcoholic Beverages,Beer & Cider,-,Country_Honduras,Volume M Kilograms
2024,Alcoholic Beverages,Spirits,-,Country_Honduras,Volume M Kilograms
2024,Alcoholic Beverages,Wines,-,Country_Honduras,Volume M Kilograms
2024,Food,Bakery & Cereals,309.9632228798912,Country_Honduras,Volume M Kilograms
2024,Food,Beans & Pulses,23.23561137422739,Country_Honduras,Volume M Kilograms
2024,Food,Confectionery,9.28239816077892,Country_Honduras,Volume M Kilograms
2024,Food,Dairy & Soy Food,182.72390598548458,Country_Honduras,Volume M Kilograms
2024,Food,Fish & Seafood,24.60343066771682,Country_Honduras,Volume M Kilograms
2024,Food,Ice Cream,11.654354999,Country_Honduras,Volume M Kilograms
2024,Food,Meat,197.23706339334294,Country_Honduras,Volume M Kilograms
2024,Food,Meat Substitutes,0.461865336,Country_Honduras,Volume M Kilograms
2024,Food,Oils and Fats,103.681867844,Country_Honduras,Volume M Kilograms
2024,Food,Other Canned food,0.65319397498444,Country_Honduras,Volume M Kilograms
2024,Food,Other Dried food,-,Country_Honduras,Volume M Kilograms
2024,Food,Other Frozen Foods,-,Country_Honduras,Volume M Kilograms
2024,Food,Pasta & Noodles,58.54918516944393,Country_Honduras,Volume M Kilograms
2024,Food,Prepared Meals,4.14683100896362,Country_Honduras,Volume M Kilograms
2024,Food,Savory & Deli Foods,42.06593202108043,Country_Honduras,Volume M Kilograms
2024,Food,Savory Snacks,10.29326939025404,Country_Honduras,Volume M Kilograms
2024,Food,"Seasonings, Dressings & Sauces",22.9169811309395,Country_Honduras,Volume M Kilograms
2024,Food,Soups,0.78013345635133,Country_Honduras,Volume M Kilograms
2024,Food,Syrups & Spreads,5.77989125162406,Country_Honduras,Volume M Kilograms
2024,Fresh Food,Fruits & Vegetables,1002.1650132525245,Country_Honduras,Volume M Kilograms
2024,Household Products,Household Products,20.57316710614183,Country_Honduras,Volume M Kilograms
2024,Non-Alcoholic Beverages,Hot Drinks,39.01250253230467,Country_Honduras,Volume M Kilograms
2024,Non-Alcoholic Beverages,Soft Drinks,-,Country_Honduras,Volume M Kilograms
2025,Alcoholic Beverages,Beer & Cider,-,Country_Honduras,Volume M Kilograms
2025,Alcoholic Beverages,Spirits,-,Country_Honduras,Volume M Kilograms
2025,Alcoholic Beverages,Wines,-,Country_Honduras,Volume M Kilograms
2025,Food,Bakery & Cereals,315.1664968099137,Country_Honduras,Volume M Kilograms
2025,Food,Beans & Pulses,25.29980680846354,Country_Honduras,Volume M Kilograms
2025,Food,Confectionery,9.47491682404048,Country_Honduras,Volume M Kilograms
2025,Food,Dairy & Soy Food,182.84346701969068,Country_Honduras,Volume M Kilograms
2025,Food,Fish & Seafood,25.43172914928965,Country_Honduras,Volume M Kilograms
2025,Food,Ice Cream,12.126269065,Country_Honduras,Volume M Kilograms
2025,Food,Meat,204.48206963272665,Country_Honduras,Volume M Kilograms
2025,Food,Meat Substitutes,0.470346084,Country_Honduras,Volume M Kilograms
2025,Food,Oils and Fats,107.47604858659767,Country_Honduras,Volume M Kilograms
2025,Food,Other Canned food,0.67391117697508,Country_Honduras,Volume M Kilograms
2025,Food,Other Dried food,-,Country_Honduras,Volume M Kilograms
2025,Food,Other Frozen Foods,-,Country_Honduras,Volume M Kilograms
